line	text
10	"استووووووووب
"
11	"حور بنت رقيقة دكتوره مخطوبة لدكتور يعمل معاها في نفس المشفي هي تحبه ولكن هو شخصية انتهازية.
"
12	"نرجع بقي...
"
13	"قالت حور حاضر يا ماما انا حفظت الكلام ده كل يوم بتقولي. خلاص حاضر حقفل الباب علشان مفيش حيوان. مع انهم هما كيوت خالص بس ماشي مش حينزلو تحت حاضر ممكن بقي اقوم اخش الحمام علشان الحق انزل اخد باقي الموشح تحت من بابا..
"
14	"دخلت حور الحمام أخدت شاور وارتدت ثيابها وهي عبارة عن بنطال جينز و بلوز حمرا و حذاء رياضي و قعصت شعرها علي هيئة كحكا عالية و لبست نظارتها الطبية التي تخفي نصف وجهها ونزلت الدرج تقصد غرفة السفرة...
"
15	"القت تحية الصباح علي الجميع...
"
16	"كان ولدها يترأس المائدة و بجانبه و الدتها و اختها الصغيرة حلا، و أخيها الأكبر اياد،
"
17	"الاب: صباح النور بعصفورتي اية صاحية متأخرة ليه يا حوريتي.
"
18	"حور: صباح العسل بابي وحشتني كتيير بس انا متاخرتش , مامي هي اللي صممت اصحي انا اساسا شغالة وردية ليه و حموت وانام.
"
19	"الاب: خلاص خلصي فطار و اطلعي نامي لحد معاد شغلك
"
20	"حور: اوك يلا سلام
"
21	"الام، : رايحة فين يا حور تعالي تفطري
"
22	"حور: ماما انا جعانه نوم عاوزة انام
"
23	"وفي مساء في المشفي تجلس حور وصديقتها ريم
"
24	"ريم: مالك يا حور وشك اصفر لية
"
25	"حور، : لا مافيش حاجه يا ريم بس عندي صداع حيموتني، يمكن علشان منمتش كويس.
"
26	"ريم: خلاص هانت كلها ساعة ونخلص شغل هو انتي ناوية تقابلي فادي انهاردة، اه ياعم لعبه معاكي من ساعة متخطبتي، لفادي و المستشفى كلها حسداكي
"
27	"بصراحة الواد مز اخر حاجة، صحيح ياحور لسة معرفتش حتتجوز أمتي؟ بس عاوزة اعرف قبلها مده علشان ناوية اعمل حتة فستان..
"
28	"لم ترد عليها حور واكتفت بهز راسها بس ثم نظرت إلى ساعة يدها وقالت: . حقوم انا عندي مرور علي مرضي معلش ريم نتكلم وقت تاني.
"
29	"ريم: في اية يا حور مالك انا متاكده أن الحكاية مش حكاية صداع هو في اية شكل الموضوع كبير كنتي كويسة الصبح بس معرفش ايه اللي غيرك فجاءة كده.
"
30	"حور: لا اطمني مافيش حاجة حقوم انا علشان متاخرشي علي مرور
"
31	"أن صديقتها لم تخطيء فعلا في شيء كبير دمر حياتها كلها. ، و الخبر اكيد مش حيستخبي اكتر من كده..
"
32	"كل مستشفي حتعرف، خبر فسخ خطوبتها من فادي،
"
33	"مع انها سمعت كلام ده من فادي نفسة مكنتش حتصدق أن فادي ممكن يسبها، . بعد كل الحب ده.
"
34	"هي تعرفت علي فادي من سنة كان متعين جديد في المستشفي وشافها وحبها من اول نظره، والكل كان بيحسدهم علي حبهم، وفجاءة فاقت علي كابوس بشع، أنه حيتجوز واحده تانية.
"
35	"فلاش باك
"
36	"حور مسا مسا ازيك يا حبيبي عامل اية
"
37	"كان فادي قاعد في مستشفى كان عنده شفت ليل مع حور كانو دائما بيحاولو يخلو الشفتات نفس المعاد
"
38	"دخلت حور علي فادي كالعاده و البسمة تتوج وجهها وكل حب حبيبي وحشتني كتير...
"
39	"فادي بجفاء: اهلا دكتورة حور مساء الخير
"
40	"استعجبت حور من طريقة كلامه
"
41	"قالت حور: علي فكرة دمك تقيل جدا. ايه مالك في اية اية الرسمية دي
"
42	"فادي بنفس الجفاء: . معلش يا دكتورة علشان عندي مرور.
"
43	"حور: خير يا فادي هو في ايه مالك مش علي بعضك ليه
"
44	"فادي: بصراحة كنت عاوز اقولك أن كل شيء قسمة ونصيب واحنا نصبينا خلص لحد كده
"
45	"تنحت حور شوية من الصدمة: وقالت نعم مش فاهمة
"
46	"معلش براحة كده و فهمني هو في اية
"
47	"قال فادي: اية في كلامي مش فاهمة بقولك النصيب خلص علي كده وكل واحد يشوف مصلحتو فين ويرحلها وبصراحة أنا لقيت مصلحتي ومعلش الفرصة مبتجيش للإنسان غير مرة واحدة و اللي ميستغلهاش يبقي غبي وأنتي مترضليش اكون غبي.
"
48	"قالت حور وقد بداءت الدموع ترغر في عينيها: . يعني شفت مصلحتك فين انا بجد مش فاهمة مش عارفه استوعب
"
49	"فادي: انا حكلمك بصراحة علشان خاطر بس الايام الحلوة اللي قضيناها سوا انا فرحي بعد اسبوعين حتجوز ريهام بنت دكتور محمد مدير المستشفى وهو اتوسطلي في بعثه لأمريكا، و معلش بقي سامحيني المصلحة تحكم.
"
50	"حور بحرقة: ياااه يااااه يا فادي هو انا رخيصة قوي عندك كده انت اندل واحد شفته في حياتي.
"
51	"فادي: بغضب بقولك اية بدل منغلط في بعض و حتطلعي انتي الخسرانه في الاخر خلينا نسيب بعض من غير تجريح فاهمة يافطة.
"
52	"نظرت له حور نظره كلها ألم وحزن و خلعت دبلتها و رمتها، .
"
53	"باااااااك
"
54	"ذهبت حور كي تمر علي مرضها قبل أن تغادر المشفي..
"
55	"انتهت مواعيد عمل حور. وذهبت للمنزل دخلت المنزل مظلم الغارق السكون، فكل من للمنزل قد نامو، لم تحاول مقاومة الدموع اكتر من ذلك، صعدت لغرفتها دون أن تشعل النور خلعت معطفها ورمته علي كرسي قبل أن ترمي نفسها علي السرير واستسلم لألأمها.
"
56	"علي الاقل أبويها لم يرهقها بأسءلتهما، و بإمكانها البكاء دون أن يزعجها أحد
"
57	"فقد قررت حور من بعد اليوم لن تسمح لقلبها بلحب مرة أخري فقد قفلت باب الحب والزواج للابد.
"
58	"فا من أحبته قد خذلها بلعت حور ريقها بصعوبة وتذكرت ماذا ستقول ولوالديها غدا كيف ستفسر لهم فسخ خطوبتها.
"
59	"في الصباح اخيرا حور والديها بقرار فسخ خطوبتها وأنها هي التي لم تريد فادي ثار عليها أبواها.
"
60	"الام: انتي ازاي تاخدي قرار زي ده من غير مارجعلنا انتي شكلك اتجننتي انا مصدقت أن حد رضا بيكي بمنظرك ده تقومي انتي اللي نسبية.
"
61	"الاب: اهدي شوية يا فاتن لما نعرف هي سابته ليه مش يمكن هو اللي غلطان
"
62	"الام بعصبية: يعني انت مش عارفه بنتك و دلعها فادي كان حد محترم عمرها معتعوضة تتفلق بقي علشان زهقت حفضل مستحملة قرفها وقرف حيواناتها لحد أمتي.
"
63	"انصدمت حور من كلام امها وقررت في اقرب وقت ختبعد عن المنزل و المستشفى لا يمكن أن يكون القدر قاسيا معها لهذه الدرجه في يوم واحد انصدمت في خطيبها و امها. ولأن الشء الوحيد الذي ترغب فيه هو الهروب الهروب بعيداااااااااا ترغب بتغير وجودها علها تتمكن من النسيان.
"
64	"ذهبت حور إلى المستشفي
"
65	"شغلت نفسها في عملها عله يخفف من آلامها
"
66	"قابلت صديقتها ريم في فترة الغداء.
"
67	"ذهبت اليها ممرضة كتورة حور. دكتور فادي عاوز حضرتك قطعت حور غداها وابتسمت لزميلتها وقالت للمرضىه، بهدوء روحي قوليلو حروحلو بعد نص ساعة.
"
68	"قالت في نفسها ياتري عاوز ايه علي كل حال هي مصممة تخلية ينتظر،
"
69	"بعد نص ساعة كانت تطرق باب مكتبه
"
70	"حور بجفاف: انت عاوزني
"
71	"فادي: ايوا دكتور حور اتفضلي
"
72	"حور: لا مش حقعد انا كده مرتاحة خير عاوز ايه بسرعة علشان مش فاضية عندي شغل
"
73	"فادي: حور هو انتي قلتي لحد هنا في مستشفى أننا يعني انفصلنا
"
74	"حور: لا لسة
"
75	"فادي: طايب ياريت متقوليش دلوقتي لازم تقدري وضعي مش عازهم يظنو اني...
"
76	"قاطعتة حور: انك ندل وسبتني علشان بعثه و متصب صح
"
77	"فادي: حور مسمحلكش في التجاوز معايا و متنسيش اني رئيسك هنا وانا متهيقلي قلتلك انا سبتك ليه حور انا عمري ما حبيتك عارف ان كلام ده حيصدمك بس لازم تسمعي مني..
"
