line	text	word_order	CODA
11320	اخد	35	اخذ
11320	اجازه	36	اجازة
11320	لو	37	لو
11320	ده	38	ده
11320	يرضيك	39	يرضيك
11320	بس	40	بس
11320	اخلص	41	اخلص
11320	ورق	42	ورق
11320	النقل	43	النقل
33306	ايه	1	ايه
33306	الصدفة	2	الصدفة
33306	العجيبة	3	العجيبة
33306	دي	4	دي
33306	اللي	5	اللي
33306	كل	6	كل
33306	شوية	7	شوية
33306	تجمعني	8	تجمعني
33306	بي	9	NULL
33306	البنت	10	بالبنت
33306	دي	11	دي
33306	ليه	12	ليه
33306	كل	13	كل
33306	شوية	14	شوية
33306	تقابلني	15	تقابلني
33306	وليه	16	وليه
33306	كل	17	كل
33306	ما	18	ما
33306	تقابلني	19	تقابلني
33306	اتشد	20	اتشد
33306	ليها	21	ليها
33306	لدرجة	22	لدرجة
33306	دي	23	دي
33306	انا	24	انا
33306	عمري	25	عمري
33306	ما	26	ما
33306	في	27	في
33306	بنت	28	بنت
33306	بتلفت	29	بتلفت
33306	نظري	30	نظري
33306	معقول	31	معقول
33306	معجب	32	معجب
33306	بيها	33	بيها
33306	اووي	34	اوي
33306	كدا	35	كده
33306	طيب	36	طيب
33306	اعجبت	37	اعجبت
33306	بيها	38	بيها
33306	علي	39	على
33306	أساس	40	أساس
33306	ايه	41	ايه
33306	انا	42	انا
33306	متكلمتيش	43	ما 
33306	NULL	44	اتكلمتش
33306	معاها	45	معاها
33306	غير	46	غير
33306	مرتين	47	مرتين
33306	وفي	48	وفي
33306	كل	49	كل
33306	مرة	50	مرة
33306	كلمتين	51	كلمتين
33306	مرة	52	مرة
33306	شتيمة	53	شتيمة
33306	و	54	NULL
33306	مرة	55	ومرة
33306	اعتذار	56	اعتذار
33306	ايه	57	ايه
33306	الحالة	58	الحالة
33306	العجيبة	59	العجيبة
33306	دي	60	دي
33306	معقول	61	معقول
33306	هو	62	هو
33306	دا	63	دا
33306	الحب	64	الحب
33306	من	65	من
33306	أول	66	أول
33306	نظرة	67	نظرة
33306	زي	68	زي
33306	ما	69	ما
33306	بيقولوا	70	بيقولوا
33306	معقول	71	معقول
33306	مفيش	72	مافيش
33306	حاجة	73	حاجة
33306	اسمها	74	اسمها
33306	كدا	75	كدا
33306	ازاي	76	ازاي
33306	مفيش	77	مافيش
33306	ومال	78	ومال
33306	اللي	79	اللي
33306	بيحصل	80	بيحصل
33306	معايا	81	معايّ
33306	دا	82	دا
33306	ايه	83	ايه
33306	يا	84	يا
33306	ربي	85	ربي
33306	علي	86	على
33306	التفكير	87	التفكير
33306	بس	88	بس
33306	هشوفها	89	هاشوفها
33306	ازاي	90	ازاي
33306	تاني	91	تاني
33306	مقابلها	92	مقابلها
33306	ازاي	93	ازاي
33306	تاني	94	تاني
33306	انا	95	انا
33306	حتى	96	حتى
33306	معرفتش	97	ما
33306	NULL	98	عرفتش
33306	هيا	99	هي
33306	مين	100	مين
33306	عشان	101	عشان
33306	ادخل	102	ادخل
33306	البيت	103	البيت
33306	من	104	من
33306	بابه	105	بابه
33306	معقول	106	معقول
33306	هستنا	107	هاستنى
33306	كل	108	كل
33306	مرة	109	مرة
33306	الصدفة	110	الصدفة
33306	اللي	111	اللي
33306	تجمعني	112	تجمعني
33306	بيها	113	بيها
33306	ثم	114	ثم
33306	اتنهد	115	اتنهد
33306	وبطل	116	وبطل
33306	تفكير	117	تفكير
20313	و	1	NULL
20313	انا	2	وانا
20313	NULL	3	كوم
20313	كومانكمان	4	كمان
987	هى	1	هي
987	زينة	2	زينة
987	يا	3	يا
987	عاصم	4	عاصم
9236	ماكنتش	1	ما 
9236	NULL	2	كانتش
9236	هتصدج	3	هتصدق
2264	حياتي	1	حياتي
2264	تسلملي	2	تسلم
	NULL	3	 لي
2264	يارب	4	يا رب
2264	غصب	5	غصب
2264	عني	6	عني
2264	والله	7	والله
2264	يا	8	يا
2264	رعد	9	رعد
2264	انت	10	انت
2264	عارف	11	عارف
2264	نظام	12	نظام
2264	شغلنا	13	شغلنا
2264	مش	14	مش
2264	بعيد	15	بعيد
2264	عليك	16	عليك
11058	واحشتني	1	وحشتني
11058	أووي	2	أوي
17804	مبسوط	1	مبسوط
17804	يابو	2	يا 
17804	NULL	3	أبو
17804	مهران	4	مهران
17804	وسندس	5	وسندس
25364	ما	1	ما
25364	جولنا	2	قولنا
25364	قلنا	3	قولنا
25364	مافيشي	4	مافيشي
25364	جتل	5	قتل
25364	طب	6	طب
25364	لو	7	لو
25364	جتل	8	قتل
25364	هنجتلها	9	هنقتلها
25364	ليه	10	ليه
25364	ايه	11	ايه
25364	السبب	12	السبب
25364	او	13	او
25364	الذنب	14	الذنب
25364	اللي	15	اللي
25364	أذنبته	16	أذنبته
25364	عشان	17	عشان
25364	نموتها	18	نموتها
5414	على	1	على
5414	فكرة	2	فكرة
5414	انا	3	انا
5414	خدت	4	خذت
5414	اذن	5	اذن
5414	ماهر	6	ماهر
5414	ما	7	ما
5414	هو	8	هو
5414	مش	9	مش
5414	معقول	10	معقول
5414	أكون	11	أكون
5414	رايح	12	رايح
5414	معاك	13	معاك
5414	نفس	14	نفس
5414	الكلية	15	الكلية
5414	و	16	NULL
5414	اسيبك	17	واسيبك
5414	تروحى	18	تروحي
5414	بمواصلات	19	بمواصلات
5414	و	20	NULL
5414	عربية	21	وعربية
5414	خالك	22	خالك
5414	و	23	NULL
5414	بن	24	وابن
5414	خالك	25	خالك
5414	موجودة	26	موجودة
5414	ده	27	ده
5414	ينفع	28	ينفع
14163	خلاص	1	خلاص
14163	يا	2	يا
14163	واد	3	واد
21360	مالك	1	مالك
21360	يا	2	يا
21360	رباح	3	رباح
21360	وشك	4	وشك
21360	مخطوف	5	مخطوف
21360	كده	6	كده
21360	بقاله	7	بقى
21360	NULL	8	 له
21360	مده	9	مدة
21360	ومش	10	ومش
21360	عاجبنى	11	عاجبني
21360	حالك	12	حالك
21360	مع	13	مع
21360	الوقت	14	الوقت
21360	كمان	15	كمان
21360	بتخس	16	بتخس
21360	والسياره	17	والسيارة
21360	مبجتش	18	ما
21360	NULL	19	بقتش
21360	تفارج	20	تفارق
21360	يدك	21	يدك
3370	لا	1	لا
3370	شكل	2	شكل
3370	الموضوع	3	الموضوع
3370	كرنب	4	كرنب
3370	ومحتاج	5	ومحتاج
3370	لف	6	لف
3370	كتير	7	كتير
3370	ههه	8	ههه
3370	تعالي	9	تعالي
3370	نطلع	10	نطلع
3370	نتكلم	11	نتكلم
3370	فيه	12	فيه
3370	بره	13	برا
3370	بعد	14	بعد
3370	مااسرحلك	15	ما
3370	NULL	16	اسرح 
3370	NULL	17	لك
3370	شعرك	18	شعرك
37324	ياما	1	يا 
37324	NULL	2	اما
37324	انا	3	انا
37324	جعانه	4	جعانة
37324	وعايزه	5	وعايزة
37324	افطر	6	افطر
37324	والبنته	7	والبنته
37324	دول	8	دول
37324	طلعوا	9	طلعوا
37324	يفطروا	10	يفطروا
37324	معاكم	11	معاكم
37324	وسابونى	12	وسابوني
37324	اسوى	13	اسوي
37324	الشاى	14	الشاي
37324	لوحدى	15	لوحدي
38920	قولى	1	قولي
38920	اى	2	اي
38920	حاجة	3	حاجة
27047	انا	1	انا
27047	خلصت	2	خلصت
15461	إية	1	ايه
15461	اللي	2	اللي
15461	حصل	3	حصل
15461	يا	4	يا
15461	أماي	5	أمي
15461	لمسخرتك	6	لمسخرتك
15461	على	7	على
15461	دي	8	دي
33539	وكمان	1	وكمان
33539	نايم	2	نايم
33539	ومتغطي	3	ومتغطي
33539	يابارد	4	يا 
33539	NULL	5	بارد
33539	اصحى	6	اصحى
33539	ياض	7	ياض
49362	ماشي	1	ماشي
49362	بس	2	بس
49362	خليك	3	خليك
49362	في	4	في
49362	حضني	5	حضني
49362	اوعي	6	اوعى
49362	تسيب	7	تسيب
49362	حضني	8	حضني
49362	لحد	9	لحد
49362	ما	10	ما
49362	تمشي	11	تمشي
45515	انا	1	انا
45515	فين	2	فين
53877	معرفاش	1	ما
53877	NULL	2	عارفاش
53877	يا	3	يا
53877	ليلي	4	ليلى
53877	اني	5	أني
53877	كيفكم	6	كيفكم
53877	مصدومة	7	مصدومة
53877	اني	8	أني
53877	و	9	NULL
53877	بوه	10	وأبوه
53877	كيف	11	كيف
53877	ما	12	ما
53877	شوفته	13	شوفته
53877	وكيف	14	وكيف
53877	ما	15	ما
53877	سمعته	16	سمعته
53877	ابو	17	ابوه
53877	مكنش	18	ما 
53877	NULL	19	كانش
53877	عايز	20	عايز
53877	يحضر	21	يحضر
53877	ليه	22	ليه
53877	شي	23	شَيّ
53877	لولا	24	لولا
53877	عمي	25	عمي
53877	اللي	26	اللي
53877	صمم	27	صمم
36845	اهو	1	اهو
36845	دا	2	دا
36845	بقى	3	بقى
36845	المفيد	4	المفيد
36845	عشان	5	عشان
36845	هجران	6	هجران
36845	الناس	7	الناس
36845	للمنطقه	8	للمنطقة
36845	دى	9	دي
36845	خلى	10	خلى
36845	مجموعة	11	مجموعة
36845	مجرمين	12	مجرمين
36845	يزرعوها	13	يزرعوها
36845	بانجو	14	بانجو
36845	وحاشيش	15	وحشيش
36845	ويسيطروا	16	ويسيطروا
36845	من	17	من
36845	تانى	18	تاني
36845	مستغلين	19	مستغلين
36845	ان	20	ان
36845	محدش	21	ماحدش
36845	من	22	من
36845	الاهالى	23	الاهالي
36845	بيقرب	24	بيقرب
36845	عندهم	25	عندهم
36845	بس	26	بس
36845	اللغز	27	اللغز
36845	بقى	28	بقى
36845	مين	29	مين
36845	اللى	30	اللي
36845	جمعهم	31	جمعهم
36845	وسيطر	32	وسيطر
36845	عالقصر	33	على
36845	NULL	34	القصر
36845	المهجور	35	المهجور
36063	دي	1	دي
36063	حياته	2	حياته
36063	وهو	3	وهو
36063	حر	4	حر
36063	فيها	5	فيها
36063	يبني	6	يا
36063	NULL	7	ابني
36063	مستجبله	8	مستقبله
36063	زي	9	زي
36063	ما	10	ما
36063	يحب	11	يحب
36063	ولو	12	ولو
36063	دي	13	دي
36063	فعلا	14	فعلا
36063	رغبته	15	رغبته
36063	أني	16	أني
36063	مليش	17	ماليش
36063	اجوله	18	اقول
36063	NULL	19	 له
36063	لاه	20	لا
46277	وجفي	1	وقفي
46277	عنديك	2	عنديك
46277	رايحة	3	رايحة
46277	فين	4	فين
46277	لساتني	5	لساتني
46277	مخلصتش	6	ما
46277	NULL	7	خلصتش
46277	كلامي	8	كلامي
39923	تمام	1	تمام
39923	يا	2	يا
39923	دكتور	3	دكتور
39923	عن	4	عن
39923	اذن	5	إذن
39923	حضرتك	6	حضرتك
3083	في	1	فيه
3083	بند	2	بند
3083	في	3	في
3083	العقد	4	العقد
3083	بيحقلكم	5	بيحق
3083	NULL	6	لكم
3083	ملك	7	ملك
3083	الصفقة	8	الصفقة
3083	كلها	9	كلها
3083	واحنا	10	واحنا
3083	مجرد	11	مجرد
3083	وسيط	12	وسيط
3083	وبس	13	وبس
19654	هي	1	هي
19654	مكنتش	2	ما
19654	NULL	3	كنتش
19654	قابلة	4	قابلة
19654	تشوف	5	تشوف
19654	او	6	او
19654	تسمع	7	تسمع
19654	جنس	8	جنس
19654	راجل	9	راجل
19654	غيرى	10	غيري
19654	مكنتش	11	ما
19654	NULL	12	كنتش
19654	بتطلع	13	بتطلع
19654	بره	14	برا
19654	الفيلا	15	الفيلا
19654	الا	16	الا
19654	معايا	17	معايّ
19654	و	18	NULL
19654	لأماكن	19	ولأماكن
19654	محددة	20	محددة
19654	و	21	NULL
19654	متطرفة	22	ومتطرفة
19654	بعيد	23	بعيد
19654	عن	24	عن
19654	الناس	25	الناس
19654	كل	26	كل
19654	الخدم	27	الخدم
19654	في	28	في
19654	الفيلا	29	الفيلا
19654	ستات	30	ستات
19654	و	31	NULL
19654	بس	32	وبس
19654	حتى	33	حتى
19654	البواب	34	البواب
19654	راجل	35	راجل
19654	عجوز	36	عجوز
19654	و	37	NULL
19654	بيقعد	38	وبيقعد
19654	دايما	39	دايما
19654	من	40	من
19654	بره	41	برا
19654	فين	42	فين
19654	و	43	NULL
19654	فين	44	وفين
19654	لما	45	لما
19654	اتعودت	46	اتعودت
19654	على	47	على
19654	السواق	48	السواق
19654	و	49	NULL
19654	بقت	50	وبقت
19654	تخرج	51	تخرج
19654	معاه	52	معاه
19654	من	53	من
19654	غيرى	54	غيري
40390	هاجي	1	هاجي
40390	بكرا	2	بكرا
40390	او	3	او
40390	بعده	4	بعده
40390	ونتكلم	5	ونتكلم
40390	في	6	في
40390	الموضوع	7	الموضوع
40390	دا	8	دا
40390	المهم	9	المهم
40390	ارفعي	10	ارفعي
40390	الكاميرا	11	الكاميرا
23416	هاا	1	ها
23416	يلا	2	يلا
23416	ولا	3	ولا
23416	انتي	4	انتي
23416	اصلا	5	اصلا
23416	مش	6	مش
23416	محتاجه	7	محتاجة
23416	ترقصي	8	ترقصي
26240	صباح	1	صباح
26240	الخير	2	الخير
26240	كيف	3	كيف
26240	يا	4	يا
26240	بوي	5	ابوي
26240	كيف	6	كيف
26240	ياما	7	يا 
26240	NULL	8	اما
44362	كان	1	كان
44362	بيهزر	2	بيهزر
44362	معاكى	3	معاكي
44362	يا	4	يا
44362	بدور	5	بدور
44362	ماهو	6	ما 
44362	NULL	7	هو
44362	اللى	8	اللي
44362	يحبك	9	يحبك
44362	يناغشك	10	يناغشك
8209	مانا	1	ما
8209	NULL	2	انا
8209	قولت	3	قولت
8209	له	4	له
8209	يااونكل	5	يا
8209	NULL	6	اونكل
8209	دي	7	دي
8209	تصرفات	8	تصرفات
8209	كبار	9	كبار
8209	استنى	10	استنى
8209	لما	11	لما
8209	نكبر	12	نكبر
37954	اوف	1	اوف
37954	بقي	2	بقى
24315	خلاص	1	خلاص
24315	ياعمتى	2	يا
24315	NULL	3	عمتي
24315	انا	4	انا
24315	زين	5	زين
24315	ورايج	6	ورايق
24315	اها	7	اها
52199	حبيبتي	1	حبيبتي
52199	عاملة	2	عاملة
52199	ايه	3	ايه
2167	دكتورة	1	دكتورة
2167	نبض	2	نبض
2167	دكتورة	3	دكتورة
2167	نبض	4	نبض
30860	معقول	1	معقول
30860	بسهولة	2	بسهولة
30860	دي	3	دي
30860	لدرجة	4	لدرجة
30860	دي	5	دي
30860	بقيت	6	بقيت
30860	مش	7	مش
30860	فارق	8	فارق
30860	معاها	9	معاها
49788	ايوه	1	ايوه
49788	يا	2	يا
49788	عيون	3	عيون
49788	مالك	4	مالك
26824	هيا	1	هي
26824	وديت	2	وديت
26824	فين	3	فين
26824	الحاجة	4	الحاجة
26824	اللي	5	اللي
26824	يخربيتك	6	يخربيتك
26824	قرفاني	7	قرفاني
26824	وانتي	8	وانتي
26824	ميته	9	ميتة
26824	وانتي	10	وانتي
26824	حياة	11	حيّة
15182	يازين	1	يا
15182	NULL	2	زين
15182	ما	3	ما
15182	اختار	4	اختار
15182	ولدك	5	ولدك
15182	يانجلاء	6	يا
15182	NULL	7	نجلاء
15182	البت	8	البت
15182	زى	9	زي
15182	الجمر	10	القمر
6722	فين	1	فين
6722	التنطيط	2	التنطيط
6722	ده	3	ده
6722	بس	4	بس
6722	واب	5	وجاب
6722	التكليف	6	التكليف
6722	ه	7	ه
6722	على	8	على
6722	بلد	9	بلد
6722	نبنا	10	جنبنا
6722	يعني	11	يعني
6722	خطوتين	12	خطوتين
6722	إيه	13	إيه
6722	فيها	14	فيها
6722	دي	15	دي
692	يونس	1	يونس
692	مستعد	2	مستعد
19529	عووو	1	عو
15577	أرجوك	1	أرجوك
15577	يا	2	يا
15577	قاسم	3	قاسم
15577	متخبيش	4	ما
15577	NULL	5	تخبيش
15577	عليا	6	عليّ
15577	وإحكي	7	وإحكي
15577	لي	8	لي
15577	إية	9	ايه
15577	اللي	10	اللي
15577	حصل	11	حصل
15577	أنا	12	أنا
15577	قدرت	13	قدرت
15577	أفهم	14	أفهم
15577	من	15	من
15577	كلامك	16	كلامك
15577	مع	17	مع
15577	مامتك	18	مامتك
15577	إن	19	إن
15577	الموضوع	20	الموضوع
15577	يخص	21	يخص
15577	جوازك	22	جوازك
15577	وأظن	23	وأظن
15577	ده	24	ده
15577	موضوع	25	موضوع
15577	يخصني	26	يخصني
15577	زي	27	زي
15577	ما	28	ما
15577	يخصك	29	يخصك
15577	بالظبط	30	بالظبط
15577	فلو	31	فلو
15577	سمحت	32	سمحت
15577	ياريت	33	يا ريت
15577	تحكي	34	تحكي
15577	لي	35	لي
15577	اللي	36	اللي
15577	حصل	37	حصل
15577	وتحطني	38	وتحطني
15577	معاك	39	معاك
15577	في	40	في
15577	الصورة	41	الصورة
31421	يعني	1	يعني
31421	ايه	2	ايه
8743	طيب	1	طيب
8743	روح	2	روح
8743	انت	3	انت
19575	يا	1	يا
19575	واد	2	واد
19575	يا	3	يا
19575	سماحة	4	سماحة
29832	محدش	1	ماحدش
29832	يقدر	2	يقدر
29832	يخدني	3	ياخذني
29832	منك	4	منك
29832	ابدا	5	ابدا
29832	يا	6	يا
29832	عمري	7	عمري
29832	يالا	8	يلا
29832	حضري	9	حضري
29832	نفسك	10	نفسك
29832	بكرة	11	بكرة
14524	اتصل	1	اتصل
14524	على	2	على
14524	حاتم	3	حاتم
14524	وخليه	4	وخليه
14524	يجي	5	يجي
8870	و	1	NULL
8870	انا	2	وانا
8870	كمان	3	كمان
8870	هات	4	هات
8870	الورد	5	الورد
8870	بقا	6	بقى
3215	بوكل	1	بوّكل
3215	مرتك	2	مرتك
3215	مريم	3	مريم
3215	بقيت	4	بقيت
3215	رفيعة	5	رفيعة
3215	ومش	6	ومش
